,id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actors,directors
4470,tm835414,Sitara,MOVIE,A Bangaldeshi housewife crosses the border to start her a new life where she struggles to deal with the pain and betrayal of her own family and making a living on her own.,2019,,128,"['drama', 'animation']",['IN'],,tt7654668,8.0,5.0,1.115,7.1,,['Sharmeen Obaid-Chinoy']
4471,tm823459,Léa & I,MOVIE,"Best friends travel though Latin America meeting shamans, experimenting with plant medicines, and wondering about what makes a life well-lived when one of them might have half the time to live it.",2019,,84,['documentation'],['US'],,tt9382396,6.5,215.0,3.101,5.9,"['Léa Moret', 'Camille Shooshani']",['Camille Shooshani']
4472,tm832463,Mundina Nildana,MOVIE,Three different people with three different goals set out on a liberating journey that is supposed to take them to their next destination in life.,2019,,106,"['drama', 'romance', 'comedy']",['IN'],,tt10882938,6.2,364.0,1.453,6.0,"['Praveen Tej', 'Radhika Narayan', 'Ananya Kashyap', 'Ajay Raj']",['Vinay Bharadwaj']
4473,ts252695,Bookmarks: Celebrating Black Voices,SHOW,"Celebrity readers share children's books by Black authors to spark kid-friendly conversations about empathy, equality, self-love and antiracism.",2020,TV-G,7,['family'],['US'],1.0,tt12923664,5.0,163.0,3.313,8.0,['Marley Dias'],
4474,tm836449,Tuna Girl,MOVIE,A clumsy but cheerful fisheries student struggles to find her place at a research institute renowned for its tuna cultivation. The work isn't easy.,2019,,89,"['drama', 'comedy']",['JP'],,tt11057912,6.1,148.0,1.508,6.5,"['Fuka Koshiba', 'Ryosuke Yusa', 'Takeshi Masu', 'Tom Fujita', 'Shuri Tanaka', 'Hidetoshi Hoshida', 'Chal Inoue', 'Hiroto Kanai', 'Takashi Taniguchi']",['Mana Yasuda']
4475,tm832844,Mo Gilligan: Momentum,MOVIE,"Mo Gilligan blends smooth moves and sharp humor as he riffs on humble beginnings, family dynamics and the complex art of dancing in the club.",2019,,64,['comedy'],['GB'],,tt10847330,6.3,439.0,2.839,5.3,['Mo Gilligan'],['Chris Howe']
4476,tm898322,This Lady Called Life,MOVIE,"Becoming a chef is Aiye’s greatest desire. But. She is a young, struggling, single mother who has been abandoned by her family. To settle for defeat, or to fight against all odds to become the chef of her dreams? That is the question.",2020,,120,['drama'],['NG'],,tt12282600,6.7,65.0,1.709,,"['Bisola Aiyeola', 'Efa Iwara', 'Jemima Osunde', 'Tina Mba', 'Lota Chukwu', 'Wale Ojo']",['Kayode Kasum']
4477,tm925702,Andre and His Olive Tree,MOVIE,"Chef André Chiang is returning his Michelin stars, and has publicly declared that he is returning to his roots after 30 years. What would make him do so? How does the perfectionist define success? What haunts him at night?  Following Chef André weeks before he officially closes his restaurant, we chart his emotional journey, and dive into nostalgic elements of his life. From how he first fell in love with cooking as a result of his mother’s influence, to the challenges that he faced when he first learnt cooking in France, we tell the story of a passionate and determined individual, now ready for the next season of his life.",2020,,104,['documentation'],['SG'],,tt13610390,6.7,207.0,1.519,5.0,"['André Chiang', ""Sudarampai 'Pam' Chiang""]",['Josiah Ng']
4478,tm887376,Go! Go! Cory Carson: The Chrissy,MOVIE,"The Carson kids win a talent show with a dance that Cory created. But when ""The Chrissy"" catches on, his little sister gets all of the attention.",2020,G,42,"['animation', 'family']","['US', 'FR', 'JP']",,,,,4.428,6.0,"['Alan C. Lim', 'Maisie Benson', 'Kerry Gudjohnsen', 'Paul Killam', 'Terrance Smith', 'Omari Weaver', 'Ella Joy Ballesteros', 'Smith Foreman', 'Stanley Moore', 'Tyler Hendrix', 'Ann Kendrick', 'Neena-Sinaii Simpo', 'Eli Morse', 'Kim Donovan', 'Nathaniel Andalis', 'Paden Andrews', 'Bob Barnes', 'Alex Woo', 'Adelaide Hirasaki', 'Jim Capobianco', 'John Crosthwaite', 'Jimmy Olea', 'Lina Del Roble', 'Henry Ward', 'Jaima Lee', 'John Crosthwaite', 'Lorelai Hirasaki', 'Alec Newton', 'Yosiat Gimbernard', 'Keith Norton', 'Rebecca Stockley']","['Stanley Moore', 'Alex Woo']"
4479,tm472999,Guddiyan Patole,MOVIE,"Guddiyan Patole is a Punjabi movie starring Sonam Bajwa, Gurnam Bhullar and Nirmal Rishi in prominent roles. It is a drama directed by Vijay Kumar Arora, with Jagdeep Sidhu as writer, forming part of the crew.",2019,,127,"['comedy', 'drama']",['IN'],,tt9390254,7.0,740.0,2.072,9.3,"['Gurnam Bhullar', 'Sonam Bajwa', 'Tania', 'Nirmal Rishi', 'Rupinder Rupi']",['Vijay Kumar Arora']
4480,tm859424,Maradona's Legs,MOVIE,"During the 1990 World Cup, two young Palestinian boys are on a quest for “Maradona’s legs”; the last missing sticker that they need in order to complete their world cup album and win a free Atari.",2019,,24,"['drama', 'comedy']","['AF', 'DE', 'PS']",,,,,1.25,8.5,"['Faris Abbas', 'Ayoub Abu Hamad', 'Ali Suliman']",['Firas Khoury']
4481,tm863879,Kaamyaab,MOVIE,"The human drama is based on an interesting premise of a seasoned character actor who decides to come out of retirement and begin a quest for a record of some sorts, that elusive 500th role, the one for which he shall be remembered forever.",2020,PG,109,"['comedy', 'drama']",['IN'],,,,,3.602,6.8,"['Sanjay Mishra', 'Deepak Dobriyal', 'Isha Talwar', 'Sarika Singh', 'Manoj Bakshi', 'Akashdeep Arora', 'Avtar Gill', 'Viju Khote', 'Guddi Maruti', 'Neeraj Pandey', 'Anil Nagrath', 'Arvind Jangid', 'Devas Dixit', 'Mukesh Prajapati', 'Shubhankar Das', 'Lilliput']",['Hardik Mehta']
4482,tm925186,Santana,MOVIE,Two brothers — one a narcotics agent and the other a general — finally discover the identity of the drug lord who murdered their parents decades ago. They may kill each other before capturing the bad guys.,2020,,106,"['action', 'crime', 'drama']","['ZA', 'AO']",,tt11769162,3.8,984.0,7.095,5.6,"['Paulo Americano', 'Terence Bridgett', 'Tamer Burjaq', 'Nompilo Gwala', 'Paul Hampshire', 'Dale Jackson', 'Hakeem Kae-Kazim', 'Terri Lane', 'Robin Minifie', 'Raúl Rosário', 'Rapulana Seiphemo', 'Jenna Upton', 'Neide Vieira', 'Quim Fasano']","['Maradona Dias Dos Santos', 'Chris Roland']"
4483,tm852728,Hunter in the Blue Side of Manchester,MOVIE,"To honor his father, a diligent college graduate takes on the daunting goal of becoming a reporter for an English Premier League soccer club.",2020,,89,['drama'],['ID'],,tt11710234,5.7,46.0,1.488,,"['Adipati Dolken', 'Ganindra Bimo', 'Vonny Cornellya Permatasari', 'Donny Alamsyah', 'Tania Staite']",['Rako Prijanto']
4484,ts283159,A Perfect Day for Arsenide,SHOW,"A Perfect Day for Arsenide adapts ten stories from the same-titled novel by Hong Kong writer Pizza, the author of Lost On A Red Mini Bus To Taipo. Spanning suspense, horror, comedy, fantasy and more, the inventive series rolls out whimsical and bizarre stories about the absurdity of life in the wild city of Hong Kong.",2020,TV-MA,23,"['drama', 'romance']",['HK'],1.0,tt14592684,5.0,18.0,1.4,2.0,"['Hanna Chan', 'Chloe So', 'Sarika Choy', 'Martin Wong', 'Frankie Ng', 'Wilfred Lau']",
4485,tm846630,Tarung Sarung,MOVIE,"Wealthy and spoiled, a young man finds something to fight for when he falls in love with an environmental activist protesting his family's business.",2020,,115,"['drama', 'action', 'sport', 'thriller']",['ID'],,tt11749980,5.9,196.0,3.165,7.4,"['Panji Zoni', 'Yayan Ruhian', 'Maizura', 'Cemal Faruk', 'Surya Saputra', 'Jarot SuperDJ', 'Doyok SuperDJ', 'Annette Edoarda', 'Imelda Therinne', 'Hajra Romessa', 'Awaluddin Tahir', 'Arman Dewarti', 'Adi Nugroho', 'Fergie Brittany', 'Alvin Adam']",['Archie Hekagery']
4486,tm918959,A Go! Go! Cory Carson Summer Camp,MOVIE,"Cory's spending the summer at Camp Friendship with his best friend, Freddie. But jealousy flares when Freddie brings his cousin Rosie along for the ride.",2020,,20,['animation'],['US'],,,,,2.143,2.7,['Alan C. Lim'],"['Stanley Moore', 'Alex Woo']"
4487,tm881973,True: Wuzzle Wegg Day,MOVIE,"Spring has sprung in Rainbow City, and Wuzzle Wegg Day is right around the corner! But Bartleby's convinced that a Wegg-stealing monster is on the loose.",2020,,23,['animation'],['CA'],,,,,1.197,,"['Michela Luci', 'Jamie Watson', 'Eric Peterson', 'Nicolas Aqui', 'Cory Doran', 'Julie Lemieux']","['Todd Kauffman', 'Mark Thornton']"
4488,ts90648,I Have A Script,SHOW,"After the death of a loved one, a woman decides to pursue her passion for writing by penning television scripts.",2019,TV-14,45,['drama'],['KW'],1.0,,,,2.143,10.0,,
4489,tm813929,Gold Statue,MOVIE,"A prized gold statue drives two best buddies on an adventure to find it and unlock its powers. But does the statue even really exist - and if found, does it really hold magical powers?",2019,,145,"['drama', 'comedy']",['NG'],,tt10377292,6.2,52.0,1.306,4.0,"['Motunrayo Adeyemi', 'Kemi Afolabi', 'Gabriel Afolayan', 'Rychardo Agbor', 'Agatha Amata', 'Segun Arinze', 'Judith Audu', 'Bisola Ayieola', 'Lanre Bamgbose', 'Vanessa Brown-Ajise', 'Jibola Dabo', 'Femi Durojaiye', 'Peter Fatomilola', 'Olakunle Fawole', 'Jason Hurter', 'Etinosa Idemudia']",['Tade Ogidan']
4490,tm475815,The Zoya Factor,MOVIE,An advertising agency executive Zoya Singh Solanki meets the Indian cricket team and ends up becoming their lucky charm at the 2011 Cricket World Cup.,2019,,134,"['romance', 'sport', 'comedy', 'drama']",['IN'],,tt8304386,4.3,2451.0,3.737,5.8,"['Dulquer Salmaan', 'Sonam Kapoor', 'Sanjay Kapoor', 'Angad Bedi', 'Sikandar Kher', 'Saurabh Shukla', 'Rahul Khanna', 'Anil Kapoor', 'Shah Rukh Khan', 'Koel Purie']",['Abhishek Sharma']
4491,tm683841,"Hello, Love, Goodbye",MOVIE,A bartender romances a domestic helper despite the fact that she is moving to Canada.,2019,,118,"['drama', 'romance']","['HK', 'PH']",,tt10156112,7.3,1050.0,9.819,6.1,"['Kathryn Bernardo', 'Alden Richards', 'Maymay Entrata', 'Maricel Laxa', 'Joross Gamboa', 'Jameson Blake', 'Kakai Bautista', 'Lito Pimentel', 'Jeffrey Tam', 'Lovely Abella', 'William Lorenzo', 'Maxine Medina', 'Jerome Ponce']",['Cathy Garcia-Molina']
4492,tm468824,Super Monsters Furever Friends,MOVIE,"On the first night of spring, the Super Monsters gather for food, fun and games in the park -- and get to meet their adorable new pets!",2019,,58,"['fantasy', 'animation']",[],,tt10087988,5.7,70.0,22.32,6.2,"['Elyse Maloway', 'Vincent Tong', 'Erin Mathews', 'Andrea Libman', 'Alessandro Juliani', 'Nicole Anthony', 'Diana Kaarina', 'Ian James Corlett', 'Britt McKillip', 'Kathleen Barr', 'Nicole Oliver', 'Elishia Perosa', 'Nathan Witte', 'Brian Drummond', 'Edward Foy', 'Maria J. Cruz', 'Ingrid Nilson', 'Rebecca Shoichet']",
4493,tm474647,Hot Gimmick: Girl Meets Boy,MOVIE,"A quiet teen's life is shaken up when she's forced to be her arrogant neighbor's slave. He loves her, but they both have a lot to learn about trust.",2019,,119,"['drama', 'romance']",['JP'],,tt10061256,4.4,454.0,4.889,6.1,"['Miona Hori', 'Hiroya Shimizu', 'Mizuki Itagaki', 'Shotaro Mamiya', 'Hiyori Sakurada', 'Kaisei Kamimura', 'Riho Yoshioka']",['Yuki Yamato']
4494,tm854786,Yeh Ballet,MOVIE,"Discovered by an eccentric ballet master, two gifted but underprivileged Mumbai teens face bigotry and disapproval as they pursue their dancing dreams.",2020,PG-13,117,['drama'],['IN'],,tt10230436,7.5,1335.0,5.098,7.7,"['Achintya Bose', 'Manish Chauhan', 'Julian Sands', 'Jim Sarbh', 'Danish Husain', 'Sarah-Jane Dias', 'Perrie Kapernaros', 'Rahul Khanna', 'Vijay Maurya', 'Heeba Shah', 'Sasha Shetty', 'Mikhail Yawalkar', 'Boman Irani']",['Sooni Taraporevala']
4495,ts222901,糖糖Online,SHOW,"When a wardrobe malfunction goes viral, a bubbly live streamer struggles to navigate her classmates' cruel judgment and the small town she lives in.",2019,TV-MA,24,"['drama', 'family']",['TW'],1.0,tt11330500,5.4,22.0,0.6,10.0,"['Chiao Yuan-Yuan', 'Iain Lu', 'Chen Wen-shan', 'Ada Pan', 'Suun Lin', 'Cheng Ko', 'Dean Tang', 'Sunnie Wang', 'Jacqueline Zhu Zhi-Ying']",
4496,tm973704,Andhaghaaram,MOVIE,"As a blind librarian, dispirited cricketer and desolate psychiatrist each seek retribution and release, their lives overlap under eerie influences.",2020,,171,"['thriller', 'horror']",['IN'],,tt9110340,7.6,3746.0,2.54,7.7,"['Arjun Das', 'Vinoth Kishan', 'Pooja Ramachandran', 'Misha Ghoshal', ""'Jeeva' Ravi"", 'Kumar Natarajan']",['V. Vignarajan']
4497,tm467735,Liss Pereira: Reteniendo Liquidos,MOVIE,"A Pregnant Liss Pereira shares hilariously uncomfortable truths about sex, love, attraction and the lies we tell in modern relationships.",2019,,59,['comedy'],[],,tt10018436,6.4,94.0,1.161,7.1,['Liss Pereira'],['Fernando Ayllón']
4498,ts250872,Southern Survival,SHOW,"The BattlBox crew tests out products designed to help people survive dangerous situations, including explosions, natural disasters and intruders.",2020,,29,['reality'],['US'],1.0,tt12588286,5.2,462.0,1.847,8.3,"['Brandon Currin', 'Daniel Dabbs', 'Mikki Montgomery', 'Steve Jordan']",
4499,ts90568,Answer for Heaven,SHOW,"A righteous fallen angel must work with a rating-obsessed reporter to investigate crimes as journalists in a highly competitive newsroom.

(Source: Netflix)",2019,,42,"['drama', 'comedy', 'crime']",['TH'],1.0,,,,1.568,9.0,"['Sunny Suwanmethanon', 'Kan Kantathavorn', 'Peak Pattarasaya Kreursuwansiri', 'Aam Chayanan Manomaisantiphap']",
4500,tm1036794,Wave of Cinema: Filosofi Kopi,MOVIE,"Following all the singers from Filosofi Kopi's soundtracks, this concert talked about coffee and how life changed 'cause of it.",2020,,90,"['documentation', 'music']",['ID'],,,,,0.908,,"[""Maliq & D'Essentials"", 'Ananda Badudu', 'Gede Robi', 'Leanna Rachel', 'Rio Dewanto', 'Angga Dwimas Sasongko', 'Glenn Fredly', 'fourtwnty', 'Nadin Amizah', 'Chicco Jerikho', 'Ari Lesmana']",['Adriano Rudiman']
4501,tm676905,Hire a Woman,MOVIE,A young man attends a college reunion with a fake girlfriend in an attempt to make his ex jealous.,2019,,109,"['romance', 'comedy']",[],,tt10279104,7.1,32.0,,,,
4502,tm844201,Super Monsters Save Christmas,MOVIE,"On Christmas Eve, the Super Monsters get together to make decorations, but end up having to find Santa's missing reindeer in order to save their holiday.",2019,G,24,"['family', 'animation', 'fantasy']",['US'],,tt11193860,4.8,57.0,2.865,6.0,"['Elyse Maloway', 'Vincent Tong', 'Erin Mathews', 'Andrea Libman', 'Alessandro Juliani', 'Nicole Anthony', 'Diana Kaarina', 'Ian James Corlett', 'Britt McKillip', 'Kathleen Barr', 'Gigi Saúl Guerrero', 'Brian Drummond']",
4503,tm833361,True: Tricky Treat Day,MOVIE,It's up to True and her friends to save the day when a hungry Yeti sneaks a forbidden treat and fills the kingdom with Howling Greenies.,2019,,23,"['animation', 'family']",[],,tt10927572,,,2.308,7.0,"['Michela Luci', 'Jamie Watson', 'Eric Peterson', 'Nicholas Aqui', 'Anna Claire Bartlam']",
4504,tm437379,I'm Leaving Now,MOVIE,"After 16 years in Brooklyn, working three low-paying jobs and sending the bulk of his earnings to his wife and children, undocumented immigrant Felipe decides to return home to his family in Mexico. But when he informs them of his plans, he discovers that they've squandered the money, are deeply in debt and don’t want him to return. They need him to stay in the U.S. and continue to earn.",2019,,74,"['documentation', 'european']","['MX', 'US']",,tt4384500,6.6,111.0,1.517,6.0,['Felipe Hernández'],"['Lindsey Cordero', 'Armando Croda']"
4505,tm847805,Ludo,MOVIE,"Ludo is about the butterfly effect and how, despite all the chaos and crowd of the world, all our lives are inextricably connected. From a resurfaced sex tape to a rogue suitcase of money, four wildly different stories overlap at the whims of fate, chance and one eccentric criminal.",2020,PG-13,150,"['crime', 'comedy', 'drama', 'action']",['IN'],,tt7212754,7.6,37528.0,10.329,7.5,"['Abhishek Bachchan', 'Aditya Roy Kapur', 'Rajkummar Rao', 'Pankaj Tripathi', 'Fatima Sana Shaikh', 'Sanya Malhotra', 'Rohit Saraf', 'Pearle Maaney', 'Inayat Verma', 'Asha Negi', 'Bhanu Uday', 'Shalini Vatsa', 'Ishtiyak Khan', 'Amitabh Bachchan', 'Anurag Basu']",['Anurag Basu']
4506,tm814652,Mallesham,MOVIE,"The life of Padma Shri winner Chintakindi Mallesham, who invented the ASU machine that processes yarn for sarees mechanically, is being recreated in this biopic.",2019,,131,['drama'],['IN'],,tt9742362,8.3,1045.0,1.915,7.6,"['Priyadarshi Pullikonda', 'Jhansi', 'Ananya Nagalla', 'Chakrapani Ananda', 'Gangavva', 'Jagadeesh Prathap Bandari', 'Anvesh Michael', 'Jayasri Rachakonda', 'Thiruveer', 'Laxman Aelay', 'Thagubothu Ramesh', 'Dheer Charan Srivastav']",['Raj Rachakonda']
4507,tm920599,Super Monsters: The New Class,MOVIE,"A new class of pint-sized preschoolers arrives at Pitchfork Pines, and the Super Monsters take their superpowers to the next level - the Purple Room.",2020,,24,['animation'],['CA'],,,,,2.7,6.5,"['Elyse Maloway', 'Erin Mathews', 'Vincent Tong']",
4508,tm813938,Mike Epps: Only One Mike,MOVIE,"A 2019 stand-up comedy special by comedian Mike Epps, where he tackles sexual misconduct, special education, aging body parts and more.",2019,,63,['comedy'],['US'],,tt10376958,4.7,306.0,2.06,6.6,['Mike Epps'],['Kevin Bray']
4509,tm461532,Kill Me If You Dare,MOVIE,"Kill Me Darling is the story of a couple who decide to kill each other. Okan and Demet are married couple for 5 years. However, despite their years together, their relationship is not very good. The love of the two started like a fairy tale, continued with great excitement and reached a happy end. However, as their lives began to become ordinary after marriage, that sense of excitement within the couple began to die. At the end of 5 years, they become overwhelmed by each other. Even though they want different lives, the young couple, who cannot express it and start to become nervous to each other without making a sound, become a victim of a great misunderstanding on their wedding anniversary. As a result of the mistake, the husband and wife of 5 years decide to kill each other..",2019,,104,"['romance', 'comedy']",['TR'],,tt9749604,4.4,1764.0,3.102,4.2,"['Murat Boz', 'Seda Bakan', 'Açelya Topaloğlu', 'Özgür Emre Yıldırım', 'Seda Guven', 'Yosi Mizrahi', 'Dilşad Şimşek', 'Ali Yoğurtçuoğlu', 'Halil Balkanlar', 'Şebnem Türkan Bilgeer', 'Sait Seçkin', 'Cumhur Korkmaz', 'Kerem Muslugil', 'Hüseyin Bal', 'Serhat Toprak', 'İbrahim Kart', 'Sami Hamidi', 'Ferhat Baynal', 'Yalın Cem Dağlı', 'Alihan Doğan', 'Selim Akay', 'Resul Dogan', 'Ertan Dönmez', 'Oguzhan Gül', 'Umut Ilkaya', 'Emirkan Kesgin', 'Onurhan Konak', 'Alper Kurtoglu', 'Aziz Misirli', 'Kaan Mutlu', 'Ali Eren Sayar', 'Emre Terzioğlu', 'Askin Mert Tiras', 'Göktuğ Yasar', 'Oğuzkahan Yerlikaya', 'Selahattin Can Yildirim']",['Şenol Sönmez']
